title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Halla Bol",movie,"Crime, Drama",2008,tt0892874,6,2434,IN
"Went the Day Well?",movie,"Thriller, War",1942,tt0035429,7.5,4478,GB
Tape,movie,Drama,2001,tt0275719,7.2,21392,"CA, US"
Pontypool,movie,"Horror, Sci-Fi",2008,tt1226681,6.5,36351,US
"It's Christmastime Again, Charlie Brown",movie,"Animation, Comedy, Family",1992,tt0104534,6.8,3114,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Abigail's Party",movie,"Comedy, Drama",1977,tt0075622,7.9,2396,"CA, US"
"The Sheltering Sky",movie,"Adventure, Drama",1990,tt0100594,6.7,13957,DE
Slipstream,movie,"Action, Sci-Fi, Thriller",2005,tt0381601,4.5,3555,US
"The Tournament",movie,"Action, Thriller",2009,tt0471041,6,36474,US
"The Little Vampire",movie,"Adventure, Comedy, Family",2000,tt0192255,5.8,11847,US
Cake,movie,"Comedy, Romance",2005,tt0413879,4.9,4106,US
"As Tears Go By",movie,"Crime, Drama, Romance",1988,tt0096461,7,12952,IT
"California Dreamin'",movie,"Comedy, Drama, War",2007,tt0449573,7.7,8040,US
"Mary and Max",movie,"Animation, Comedy, Drama",2009,tt0978762,8.1,190409,US
"I Want a Dog for Christmas, Charlie Brown",movie,"Animation, Comedy, Family",2003,tt0387301,7,1728,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"Dead & Buried",movie,"Horror, Mystery",1981,tt0082242,6.5,15488,"CA, US"
Villu,movie,"Action, Thriller",2009,tt1451763,3.6,4671,"IN, US"
"C.S.A.: The Confederate States of America",movie,"Comedy, Drama, War",2004,tt0389828,6.4,5232,US
Asylum,movie,"Drama, Romance, Thriller",2005,tt0348505,6.1,5529,US
"Fish Tank",movie,Drama,2009,tt1232776,7.3,65799,"GB, US"
"South of Heaven, West of Hell",movie,"Drama, Western",2000,tt0179473,4.2,1690,US
"The Open Road",movie,"Comedy, Drama",2009,tt1007018,5.5,3787,US
Hud,movie,"Drama, Western",1963,tt0057163,7.8,24408,"AT, CH, DE, FR, GB, IE, IT"
"Scooby-Doo Meets the Boo Brothers",movie,"Adventure, Animation, Comedy",1987,tt0189070,6.9,5275,US
Subspecies,movie,"Fantasy, Horror",1991,tt0103002,5.5,4817,CA
"Ajab Prem Ki Ghazab Kahani",movie,"Action, Comedy, Musical",2009,tt1252596,6.4,17246,IN
Piranha,movie,"Comedy, Horror, Sci-Fi",1978,tt0078087,5.9,25725,"CA, CL, CO, MX, US"
"Death Wish 3",movie,"Action, Crime, Drama",1985,tt0089003,5.8,17912,"BR, CL, CO, MX"
"The Black Stallion Returns",movie,"Adventure, Family",1983,tt0085248,5.9,2445,"CL, CO, MX"
"Medicine for Melancholy",movie,"Drama, Romance",2008,tt1133989,6.6,2694,"CA, US"
"Messiah of Evil",movie,Horror,1974,tt0071396,6.3,6414,"AU, CA, GB, US"
"Night of the Demons",movie,"Comedy, Fantasy, Horror",1988,tt0093624,6.1,20020,"AU, CA, US"
Prancer,movie,"Drama, Family, Fantasy",1989,tt0098115,6.4,6417,CA
"Paper Soldiers",movie,"Action, Comedy, Crime",2002,tt0309986,5.4,1495,US
"Nick Swardson: Seriously, Who Farted?",movie,Comedy,2009,tt1562392,7,1013,"AU, US"
"Ghosts of the Abyss",movie,"Documentary, Family",2003,tt0297144,6.8,6510,IN
"Gates of Heaven",movie,Documentary,1978,tt0077598,7.3,6385,"AU, CA, US"
"Black Ice",movie,"Drama, Thriller",2007,tt0890883,6.7,2818,DE
"Still Walking",movie,Drama,2008,tt1087578,7.9,19247,"GB, US"
"Air Doll",movie,"Drama, Fantasy, Romance",2009,tt1371630,6.9,8461,GB
"Wuthering Heights",movie,"Drama, History, Romance",1992,tt0104181,6.6,14540,"FR, GB, IE"
Naadodigal,movie,"Action, Comedy, Drama",2009,tt1997455,7.7,1453,US
"Love & Sex",movie,"Comedy, Drama, Romance",2000,tt0234137,6.1,5828,US
"My Boy Jack",movie,"Biography, Drama, History",2007,tt0851430,7.1,5714,"CA, US"
Original,movie,"Comedy, Drama",2009,tt1261052,5.4,283,"IN, US"
"Drowning Mona",movie,"Comedy, Crime, Mystery",2000,tt0186045,5.7,15762,US
"Love Finds a Home",movie,"Drama, Family, Western",2009,tt1307064,6.8,1201,US
"The Janky Promoters",movie,"Comedy, Crime, Music",2009,tt1210071,5.1,1858,"BR, CL, CO, MX, US"
Squirm,movie,Horror,1976,tt0075261,4.9,6599,US
"Article 99",movie,"Comedy, Drama",1992,tt0101371,6.1,3647,US
"Jack the Giant Killer",movie,"Adventure, Family, Fantasy",1962,tt0056112,6.3,3132,US
"Thunderbird 6",movie,"Action, Adventure, Drama",1968,tt0063694,6.3,1650,US
"The Secret in Their Eyes",movie,"Drama, Mystery, Romance",2009,tt1305806,8.2,226624,GB
Paintball,movie,"Action, Thriller",2009,tt1205071,3.8,2675,US
"The Silent Enemy",movie,"Action, Biography, History",1958,tt0052197,6.6,868,GB
"My Dinner with Andre",movie,"Comedy, Drama",1981,tt0082783,7.7,26944,DE
"Stormy Monday",movie,"Crime, Drama, Music",1988,tt0096180,6.2,4544,US
"Cat People",movie,"Fantasy, Horror, Thriller",1942,tt0034587,7.2,26760,DE
"The House of Mirth",movie,"Drama, Romance",2000,tt0200720,7,8204,US
"American Ninja 4: The Annihilation",movie,"Action, Crime, Drama",1990,tt0101326,4,5472,"CL, CO, MX"
Soapdish,movie,"Comedy, Romance",1991,tt0102951,6.6,18025,US
"The Indian Runner",movie,Drama,1991,tt0102116,6.9,9949,US
House,movie,"Comedy, Horror",1977,tt0076162,7.3,35431,GB
"Let Sleeping Corpses Lie",movie,Horror,1974,tt0071431,6.7,9578,"CA, US"
"A Place in the Sun",movie,"Drama, Romance",1951,tt0043924,7.7,25353,"AT, CH, DE, FR, GB, IE, IT"
"American Ninja 2: The Confrontation",movie,"Action, Comedy, Drama",1987,tt0092548,4.9,9962,"BR, CL, CO, MX"
"American Ninja 3: Blood Hunt",movie,"Action, Drama",1989,tt0096804,3.7,6003,"BR, CL, CO, MX"
"The Flight Before Christmas",movie,"Adventure, Animation, Family",2008,tt0885415,6.1,3899,US
"Children of the Corn II: The Final Sacrifice",movie,"Horror, Thriller",1992,tt0106557,4.4,9794,"CA, US"
"Children of the Corn III: Urban Harvest",movie,"Horror, Thriller",1995,tt0109415,4.3,8588,"CA, US"
"Children of the Corn: The Gathering",movie,"Horror, Thriller",1996,tt0115885,4.3,5531,"CA, US"
"Children of the Corn V: Fields of Terror",movie,"Fantasy, Horror, Thriller",1998,tt0150111,3.9,5382,"CA, US"
"Children of the Corn 666: Isaac's Return",movie,"Horror, Mystery, Thriller",1999,tt0177625,3.5,5028,"CA, US"
"Christmas Is Here Again",movie,"Adventure, Animation, Comedy",2007,tt0762148,5.1,387,US
"The Grass Is Greener",movie,"Comedy, Drama, Romance",1960,tt0053877,6.5,5942,"CA, GB, IE, US"
Carriers,movie,"Adventure, Drama, Horror",2009,tt0806203,6,50167,US
"Nothing Like the Holidays",movie,"Comedy, Drama, Romance",2008,tt1151915,6.1,4741,US
"Drunken Angel",movie,"Crime, Drama, Romance",1948,tt0040979,7.6,13691,GB
"De Dana Dan",movie,"Action, Comedy, Crime",2009,tt1255951,5.9,10897,"AU, IN, US"
Aladin,movie,"Action, Adventure, Comedy",2009,tt1227762,4.7,3486,"IN, US"
Salaam-E-Ishq,movie,"Comedy, Drama, Musical",2007,tt0485272,5.2,5863,"IN, US"
"To Sir, with Love",movie,Drama,1967,tt0062376,7.6,20837,AU
"The Reckoning",movie,"Crime, Drama, Mystery",2003,tt0258816,6.4,6481,US
"The House of the Devil",movie,"Horror, Mystery",2009,tt1172994,6.3,52908,"CA, US"
"Bob le Flambeur",movie,"Crime, Drama, Thriller",1956,tt0047892,7.6,13627,DE
Face,movie,"Crime, Drama, Thriller",1997,tt0119092,6.6,4879,GB
"Straight from the Heart",movie,"Drama, Romance",2003,tt0340380,6.8,1836,US
"Fatal Instinct",movie,"Comedy, Crime, Thriller",1993,tt0106873,5.7,8220,"BR, CL, CO, MX"
"FC Venus",movie,"Comedy, Romance, Sport",2005,tt0453365,5.5,2341,DE
"Everybody's Fine",movie,"Adventure, Drama",2009,tt0780511,7.1,64456,US
Razorback,movie,"Horror, Thriller",1984,tt0087981,6,8141,AU
"Unstable Fables: The Goldilocks and the 3 Bears Show",movie,"Animation, Comedy, Family",2008,tt1086780,4.7,280,US
Hijack,movie,"Action, Thriller",2008,tt1132589,3.8,381,US
"Park Row",movie,"Drama, Thriller",1952,tt0045009,7.2,2049,US
"Death Wish 4: The Crackdown",movie,"Action, Crime, Drama",1987,tt0092857,5.4,11524,"BR, CL, CO, MX"
Twilight,movie,"Crime, Drama, Mystery",1998,tt0119594,6.2,14413,"AT, CH, DE, FR, GB, IE, IT"
"Me Without You",movie,Drama,2001,tt0263725,6.7,4884,GB
Clambake,movie,"Comedy, Musical",1967,tt0061489,5.6,3325,"BR, CL, CO, MX"
"The Color of Pomegranates",movie,"Biography, Drama, History",1969,tt0063555,7.6,14339,GB
"Mosquito Squadron",movie,"Drama, War",1969,tt0064699,5.7,1730,US
"Man with a Movie Camera",movie,Documentary,1929,tt0019760,8.3,28572,GB
"Electra Glide in Blue",movie,"Crime, Drama, Mystery",1973,tt0070022,7,6598,US
"Untamed Heart",movie,"Drama, Romance",1993,tt0108451,6.8,15815,BR
"China Moon",movie,"Crime, Drama, Mystery",1994,tt0109417,6.3,8004,US
"Depeche Mode: 101",movie,"Documentary, Music",1989,tt0094590,8.1,2149,US
"I Can Do Bad All by Myself",movie,"Comedy, Drama",2009,tt1385912,4.7,10802,US
Shame,movie,Drama,1968,tt0063611,8,15352,DE
"Christmas Town",movie,"Comedy, Family, Fantasy",2008,tt1330015,4.9,1148,US
"Ernest Saves Christmas",movie,"Comedy, Family, Fantasy",1988,tt0095107,5.7,13008,US
Buried,movie,"Drama, Mystery, Thriller",2010,tt1462758,7,170954,US
"Brooklyn's Finest",movie,"Action, Crime, Drama",2009,tt1210042,6.7,67056,"IT, US"
Hercules,movie,"Adventure, Fantasy, History",1983,tt0085672,4.1,4510,US
"Deliver Us from Eva",movie,"Comedy, Drama, Romance",2003,tt0301181,6,7833,US
"A Boyfriend for Christmas",movie,"Comedy, Drama, Family",2004,tt0385567,6.4,3472,US
Triangle,movie,"Fantasy, Mystery, Sci-Fi",2009,tt1187064,6.9,134640,US
"The Climb",movie,"Action, Adventure, Drama",2002,tt0283999,5.8,821,US
"Beach Party",movie,"Comedy, Musical, Romance",1963,tt0056860,5.7,2408,US
"Black Belly of the Tarantula",movie,"Horror, Mystery, Thriller",1971,tt0069343,6.3,3753,"CA, US"
"Billy Liar",movie,"Comedy, Drama, Romance",1963,tt0056868,7.2,7220,GB
"Combat Shock",movie,"Drama, Thriller, War",1984,tt0090866,6.2,3398,"AU, CA, US"
"Dr. Goldfoot and the Bikini Machine",movie,"Comedy, Sci-Fi",1965,tt0059124,5.1,2656,US
"The Falcon and the Snowman",movie,"Biography, Crime, Drama",1985,tt0087231,6.8,13106,BR
"Dr. Who and the Daleks",movie,"Adventure, Drama, Sci-Fi",1965,tt0059126,5.6,5462,US
"Red Desert",movie,Drama,1964,tt0058003,7.4,18064,DE
"The Outing",movie,Horror,1987,tt0091707,5,2378,"CA, US"
"The Video Dead",movie,Horror,1987,tt0155350,5,4873,US
Spookies,movie,"Comedy, Horror",1986,tt0090057,4.9,4506,"CA, US"
"Sorority Row",movie,"Horror, Mystery",2009,tt1232783,5.1,32863,"IN, US"
"My Baby's Daddy",movie,Comedy,2004,tt0332712,4.5,3941,US
Nomads,movie,"Horror, Mystery, Thriller",1986,tt0091647,5.2,5515,"CA, US"
"Brother's Keeper",movie,"Crime, Documentary, Mystery",1992,tt0103888,7.5,4319,"CA, US"
"Man with the Gun",movie,Western,1955,tt0048339,6.7,2362,US
"The Blood on Satan's Claw",movie,Horror,1971,tt0066849,6.4,7969,"GB, US"
"The Halliday Brand",movie,Western,1957,tt0050481,6.3,525,US
"The Return of the Native",movie,Drama,1994,tt0110977,6,788,US
"My One and Only",movie,"Adventure, Biography, Comedy",2009,tt1185431,6.5,9520,US
"Wrong Side Up",movie,"Comedy, Drama",2005,tt0408120,7.2,1767,DE
"The Brother from Another Planet",movie,"Comedy, Sci-Fi",1984,tt0087004,6.7,6689,"CA, US"
"Anbe Sivam",movie,"Adventure, Comedy, Drama",2003,tt0367495,8.6,26105,"IN, US"
"A Christmas Visitor",movie,Drama,2002,tt0343531,6.9,1305,US
"Boiling Point",movie,"Action, Comedy, Crime",1990,tt0098967,6.8,7670,GB
"Puppet Master",movie,"Fantasy, Horror, Sci-Fi",1989,tt0098143,5.5,13331,"CA, US"
"The Secret of Kells",movie,"Adventure, Animation, Family",2009,tt0485601,7.5,38878,DE
"Odds Against Tomorrow",movie,"Crime, Drama, Thriller",1959,tt0053133,7.4,5697,US
"Babes in Toyland",movie,"Adventure, Family, Fantasy",1986,tt0090683,5.2,4069,US
"The 12 Dogs of Christmas",movie,"Drama, Family",2004,tt0405615,5.4,1042,US
"The Perfect Holiday",movie,"Comedy, Family, Fantasy",2007,tt0841032,4.8,3348,US
"Celine and Julie Go Boating",movie,"Comedy, Drama, Fantasy",1974,tt0071381,7.2,6557,GB
"Full Moon in Paris",movie,"Comedy, Drama, Romance",1984,tt0087821,7.3,5538,DE
"The Trench",movie,"Drama, History, War",1999,tt0161010,5.9,4309,CA
"I Walked with a Zombie",movie,"Drama, Fantasy, Horror",1943,tt0036027,7,14199,DE
"The Aviator's Wife",movie,"Comedy, Romance",1981,tt0080728,7.5,5333,"DE, GB"
"Kaya Yanar: Made in Germany",movie,Comedy,2008,tt1256629,7.5,81,DE
"It! The Terror from Beyond Space",movie,"Horror, Sci-Fi, Thriller",1958,tt0051786,6,6410,US
"The Greatest Show on Earth",movie,"Drama, Family, Romance",1952,tt0044672,6.5,16341,"AT, CH, DE, FR, GB, IE, IT"
"Where the Green Ants Dream",movie,Drama,1984,tt0088412,6.9,2698,DE
"Christmas Evil",movie,"Horror, Thriller",1980,tt0081793,5.5,8689,"AU, CA, US"
"America 3000",movie,"Action, Adventure, Comedy",1986,tt0090630,4.2,1615,US
"Eye of the Tiger",movie,"Action, Drama",1986,tt0091027,5.6,2648,US
"Vice Raid",movie,"Crime, Drama",1959,tt0053418,5.5,470,US
"The Gingerdead Man",movie,"Comedy, Fantasy, Horror",2005,tt0364376,3.4,4868,"CA, US"
Partner,movie,"Comedy, Drama, Romance",2007,tt0807758,5.8,13923,"AU, IN, US"
Malone,movie,"Action, Drama, Thriller",1987,tt0093483,5.8,3710,US
"The Great Northfield Minnesota Raid",movie,"Drama, Western",1972,tt0068661,6.1,2467,US
"Braddock: Missing in Action III",movie,"Action, War",1988,tt0094792,4.9,7402,"BR, CL, CO, MX"
"Drowning by Numbers",movie,"Comedy, Drama",1988,tt0092929,7.1,11184,DE
"Lake Mungo",movie,"Drama, Horror, Mystery",2008,tt0816556,6.3,31757,AU
"Muscle Beach Party",movie,"Comedy, Musical",1964,tt0058384,5.2,1814,US
"Heart of Glass",movie,Drama,1976,tt0074626,6.8,6759,"DE, GB"
"Blue Eyes of the Broken Doll",movie,"Crime, Horror, Mystery",1974,tt0069041,6,1244,"CA, US"
"Graduation Day",movie,"Horror, Mystery, Thriller",1981,tt0082467,4.8,5354,"AU, CA, US"
"Touchez pas au grisbi",movie,"Crime, Drama",1954,tt0046451,7.7,8763,DE
"The Fifth Patient",movie,"Drama, Thriller, War",2007,tt0481519,5,386,US
"The Fearmakers",movie,"Crime, Drama, Film-Noir",1958,tt0051605,6.2,886,US
"The Slumber Party Massacre",movie,Horror,1982,tt0084695,5.6,19015,"CA, US"
"The Crossing Guard",movie,"Drama, Thriller",1995,tt0112744,6.3,14711,US
Salt,movie,"Action, Thriller",2010,tt0944835,6.5,333748,US
"The Expendables",movie,"Action, Adventure, Thriller",2010,tt1320253,6.4,368925,"BR, CA, IN"
"The American",movie,"Action, Crime, Drama",2010,tt1440728,6.3,103167,AU
"The Mechanic",movie,"Action, Crime, Thriller",2011,tt0472399,6.5,175223,"AR, BR, CL, CO, IN, MX"
"High School",movie,Comedy,2010,tt1247667,5.7,7951,US
"Rabbit Hole",movie,Drama,2010,tt0935075,7,51587,US
"The People That Time Forgot",movie,"Adventure, Sci-Fi",1977,tt0076535,5.4,3616,US
"Citizen Toxie: The Toxic Avenger IV",movie,"Action, Comedy, Fantasy",2000,tt0212879,5.9,6331,"AU, CA, US"
"Black Sunday",movie,Horror,1960,tt0054067,7.1,18353,US
"200 Motels",movie,"Comedy, Fantasy, Music",1971,tt0066732,5.6,2413,US
"Uninvited Guest",movie,"Drama, Thriller",1999,tt0188694,5.1,730,US
"Nothing Left to Do but Cry",movie,"Comedy, Fantasy",1984,tt0087814,7.6,7284,IT
"The Psychic",movie,"Horror, Mystery, Thriller",1977,tt0075614,6.8,6810,"CA, US"
"Slumber Party Massacre II",movie,"Comedy, Horror, Musical",1987,tt0093996,4.7,7827,"CA, US"
"Where God Left His Shoes",movie,Drama,2007,tt0756725,7.1,1197,US
"Sometimes They Come Back",movie,"Drama, Horror, Thriller",1991,tt0102960,5.7,12373,"BR, CL, CO, MX, US"
"Steel Dawn",movie,"Action, Adventure, Sci-Fi",1987,tt0094033,5.1,5650,US
"Basket Case",movie,"Comedy, Horror",1982,tt0083624,6.1,22513,"CA, US"
CQ,movie,"Comedy, Drama, Sci-Fi",2001,tt0254199,6.2,5129,US
"Prick Up Your Ears",movie,"Biography, Drama",1987,tt0093776,7.1,6615,US
Lovewrecked,movie,"Adventure, Comedy, Romance",2005,tt0409011,4.8,15699,US
"The Killer Is Loose",movie,"Crime, Drama, Film-Noir",1956,tt0049405,6.6,2552,US
"Madea's Class Reunion",movie,Comedy,2003,tt0427481,4.2,1340,US
"Madea's Family Reunion",movie,"Comedy, Drama, Music",2002,tt0359639,4.5,1611,US
"The Evil Eye",movie,"Horror, Mystery, Romance",1963,tt0057443,6.9,5699,"CA, US"
"Kill, Baby... Kill!",movie,"Horror, Mystery",1966,tt0060794,6.9,7912,"CA, US"
"Blood and Black Lace",movie,"Crime, Horror, Mystery",1964,tt0058567,7.1,13710,"CA, US"
"A Charlie Brown Valentine",movie,"Animation, Comedy, Family",2002,tt0283987,7,1280,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
Delirious,movie,"Comedy, Fantasy",1991,tt0101701,5.8,9719,US
"Hard Rock Zombies",movie,"Comedy, Horror, Music",1984,tt0089254,4.5,1844,CA
"Ninja III: The Domination",movie,"Action, Fantasy, Thriller",1984,tt0087805,5.4,5350,US
"The Baby",movie,"Drama, Horror, Thriller",1973,tt0069754,6.1,4671,CA
"The Toxic Avenger Part II",movie,"Action, Comedy, Horror",1989,tt0098503,5,7604,"AU, CA, US"
"The Toxic Avenger Part III: The Last Temptation of Toxie",movie,"Action, Comedy, Fantasy",1989,tt0098502,4.3,5414,"AU, CA, US"
"Tucker: The Man and His Dream",movie,"Biography, Comedy, Drama",1988,tt0096316,6.9,22489,US
"Vampire in Venice",movie,Horror,1988,tt0091651,5.1,1667,CA
"A Tale of Springtime",movie,"Comedy, Drama, Romance",1990,tt0097106,7.1,5997,DE
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",movie,"Biography, Documentary",1999,tt0192335,7.5,5833,US
"Deathstalker II: Duel of the Titans",movie,"Action, Adventure, Comedy",1987,tt0092860,5.1,3826,"AU, CA, US"
"Carlos Mencia: Performance Enhanced",movie,"Comedy, Documentary",2008,tt1258128,6.1,132,US
"Equinox Flower",movie,"Comedy, Drama",1958,tt0051720,7.8,4978,GB
"Good Morning",movie,"Comedy, Drama, Family",1959,tt0053134,7.8,11375,GB
"How to Be a Player",movie,Comedy,1997,tt0119326,5.3,9270,US
"Case 39",movie,"Horror, Mystery, Thriller",2009,tt0795351,6.2,94600,US
"Hell Night",movie,"Horror, Thriller",1981,tt0082511,5.6,9114,"CA, US"
"Death Spa",movie,Horror,1988,tt0099384,5.2,3888,CA
"The Day the Earth Caught Fire",movie,"Drama, Romance, Sci-Fi",1961,tt0054790,7.2,6437,GB
"Knife of Ice",movie,"Horror, Mystery, Thriller",1972,tt0068394,6,1439,"CA, US"
"Theater of Blood",movie,"Comedy, Drama, Horror",1973,tt0070791,7.1,12639,US
"The Winslow Boy",movie,"Drama, Romance",1999,tt0155388,7.3,9524,AU
"It's the Easter Beagle, Charlie Brown!",movie,"Animation, Comedy, Family",1974,tt0071679,7.5,3298,"AE, AG, AR, AT, AU, AZ, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CL, CO, CR, CV, CY, CZ, DE, DK, DO, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GR, GT, HK, HN, HU, ID, IE, IL, IN, IT, JO, JP, KR, LB, LT, LU, LV, MD, MT, MU, MX, MY, MZ, NI, NL, NO, NZ, OM, PA, PE, PH, PL, PT, PY, QA, RU, SA, SE, SG, SI, SK, SV, TH, TT, TW, UA, UG, US, VE, ZA"
"I Want to Live!",movie,"Biography, Crime, Drama",1958,tt0051758,7.5,7517,US
"Ghoulies II",movie,"Comedy, Horror",1987,tt0093091,4.6,5745,"BR, CL, CO, MX"
"Wishmaster 3: Beyond the Gates of Hell",movie,"Fantasy, Horror, Thriller",2001,tt0254871,3.5,5317,ES
"Rasputin: The Mad Monk",movie,"Biography, Drama, Horror",1966,tt0059635,6.2,3536,US
Habit,movie,"Drama, Horror, Romance",1995,tt0113241,6.4,2179,"CA, US"
"Up the Creek",movie,Comedy,1984,tt0088333,5.5,4047,US
"Close to Home",movie,Drama,2005,tt0478999,6.8,962,US
Madhouse,movie,"Crime, Horror, Mystery",1974,tt0071790,6.2,4637,US
"Fall Time",movie,"Crime, Drama",1995,tt0113014,5.4,2088,US
"Cabin Fever 2: Spring Fever",movie,Horror,2009,tt0961722,4.3,15466,IN
"Coffin Rock",movie,"Drama, Thriller",2009,tt1104814,5.3,1652,"CA, US"
"The House by the Cemetery",movie,Horror,1981,tt0082966,6.1,16722,"CA, US"
"Black Mama White Mama",movie,"Crime, Drama, Thriller",1973,tt0068282,5.6,3758,US
Demonia,movie,"Horror, Mystery",1990,tt0094997,4.6,2130,"CA, US"
"Galaxy of Terror",movie,"Action, Adventure, Horror",1981,tt0082431,5,9401,"CA, US"
"In Dreams",movie,"Drama, Fantasy, Horror",1999,tt0120710,5.5,13809,"AT, CH, DE, FR, GB, IE, IT"
"The Dog Who Saved Christmas",movie,"Adventure, Animation, Comedy",2009,tt1356395,4.1,1047,US
"Chopping Mall",movie,"Horror, Sci-Fi",1986,tt0090837,5.6,18070,"CA, US"
Wings,movie,"Action, Drama, Romance",1927,tt0018578,7.5,14932,FR
"Poison for the Fairies",movie,"Fantasy, Horror",1986,tt0135033,7.2,2815,"CA, US"
Limelight,movie,"Drama, Music, Romance",1952,tt0044837,8,22619,DE
"A King in New York",movie,"Comedy, Drama",1957,tt0050598,7,9108,DE
"A Woman of Paris: A Drama of Fate",movie,"Drama, Romance",1923,tt0014624,6.9,6344,DE
Taffin,movie,"Action, Thriller",1988,tt0096211,5.6,2175,US
"The Circus",movie,"Comedy, Family, Romance",1928,tt0018773,8.1,36650,DE
"Wild Chicks in Love",movie,"Comedy, Family, Romance",2006,tt0844463,5.8,763,"AT, CH, DE"
"The Tomb of Ligeia",movie,"Drama, Horror, Thriller",1964,tt0059821,6.4,7070,US
"The Secret Invasion",movie,"Action, Drama, History",1964,tt0058561,5.9,1352,US
"The Raven",movie,"Comedy, Drama, Fantasy",1963,tt0057449,6.5,14089,US
"Diary of a Madman",movie,Horror,1963,tt0056993,6.3,3136,US
"The Omega Code",movie,"Action, Adventure, Fantasy",1999,tt0203408,3.5,5569,US
"Die, Monster, Die!",movie,"Horror, Mystery, Sci-Fi",1965,tt0059465,5.6,3809,US
"The Velvet Vampire",movie,Horror,1971,tt0067929,5.3,1832,"AU, CA"
"Blood Bath",movie,Horror,1966,tt0060174,5.1,1146,US
"Tales of Terror",movie,"Comedy, Horror, Mystery",1962,tt0056552,6.8,8613,US
"Le Corbeau",movie,"Crime, Drama, Horror",1943,tt0035753,7.8,11125,DE
"Blue Seduction",movie,Thriller,2009,tt1337040,3.7,558,IN
